allocation_id,transaction_id,fund_id,fund_name_raw,amount
264341225:1,264341225,fund_003,General Fund,125.0
264341229:1,264341229,fund_003,General Fund,808.08
264341230:1,264341230,fund_003,General Fund,5000.0
264341234:1,264341234,fund_003,General Fund,808.08
264341235:1,264341235,fund_003,General Fund,808.08
264341236:1,264341236,fund_003,General Fund,808.08
264341238:1,264341238,fund_003,General Fund,808.08
264341242:1,264341242,fund_003,General Fund,10.54
264341244:1,264341244,fund_003,General Fund,20.78
264341247:1,264341247,fund_003,General Fund,50.0
264341250:1,264341250,fund_003,General Fund,40.0
264341257:1,264341257,fund_003,General Fund,40.0
264341258:1,264341258,fund_003,General Fund,40.0
264341260:1,264341260,fund_003,General Fund,40.0
264341261:1,264341261,fund_003,General Fund,40.0
264341264:1,264341264,fund_003,General Fund,40.0
264341269:1,264341269,fund_003,General Fund,50.0
264341271:1,264341271,fund_003,General Fund,40.0
264341275:1,264341275,fund_003,General Fund,40.0
264341277:1,264341277,fund_003,General Fund,40.0
264341278:1,264341278,fund_003,General Fund,40.0
264341279:1,264341279,fund_003,General Fund,40.0
264341281:1,264341281,fund_003,General Fund,40.0
264341282:1,264341282,fund_003,General Fund,40.0
264341288:1,264341288,fund_003,General Fund,40.0
264341290:1,264341290,fund_003,General Fund,40.0
264341291:1,264341291,fund_003,General Fund,40.0
264341292:1,264341292,fund_003,General Fund,40.0
264341295:1,264341295,fund_003,General Fund,40.0
264341296:1,264341296,fund_003,General Fund,40.0
264341297:1,264341297,fund_003,General Fund,40.0
264341298:1,264341298,fund_003,General Fund,40.0
264341299:1,264341299,fund_003,General Fund,40.0
264341302:1,264341302,fund_003,General Fund,40.0
264341304:1,264341304,fund_003,General Fund,40.0
264341307:1,264341307,fund_003,General Fund,40.0
264341309:1,264341309,fund_003,General Fund,40.0
264341311:1,264341311,fund_003,General Fund,40.0
264341314:1,264341314,fund_003,General Fund,40.0
264341317:1,264341317,fund_003,General Fund,40.0
264341320:1,264341320,fund_003,General Fund,40.0
264341321:1,264341321,fund_003,General Fund,40.0
264341324:1,264341324,fund_003,General Fund,40.0
264341327:1,264341327,fund_003,General Fund,40.0
264341328:1,264341328,fund_003,General Fund,40.0
264341329:1,264341329,fund_003,General Fund,40.0
264341330:1,264341330,fund_003,General Fund,40.0
264341332:1,264341332,fund_003,General Fund,40.0
264341338:1,264341338,fund_003,General Fund,40.0
264341339:1,264341339,fund_003,General Fund,50.0
264341341:1,264341341,fund_003,General Fund,40.0
264341346:1,264341346,fund_003,General Fund,50.0
264341348:1,264341348,fund_003,General Fund,50.0
264341351:1,264341351,fund_003,General Fund,50.0
264341353:1,264341353,fund_003,General Fund,50.0
264341355:1,264341355,fund_003,General Fund,50.0
264341360:1,264341360,fund_003,General Fund,50.0
264341363:1,264341363,fund_003,General Fund,50.0
264341364:1,264341364,fund_003,General Fund,50.0
264341365:1,264341365,fund_003,General Fund,50.0
264341367:1,264341367,fund_003,General Fund,50.0
264341368:1,264341368,fund_003,General Fund,50.0
264341370:1,264341370,fund_003,General Fund,50.0
264341372:1,264341372,fund_003,General Fund,50.0
264341375:1,264341375,fund_003,General Fund,50.0
264341376:1,264341376,fund_003,General Fund,50.0
264341379:1,264341379,fund_003,General Fund,50.0
264341381:1,264341381,fund_003,General Fund,50.0
264341385:1,264341385,fund_003,General Fund,50.0
264341386:1,264341386,fund_003,General Fund,50.0
264341389:1,264341389,fund_003,General Fund,50.0
264341392:1,264341392,fund_003,General Fund,50.0
264341393:1,264341393,fund_003,General Fund,50.0
264341395:1,264341395,fund_003,General Fund,50.0
264341397:1,264341397,fund_003,General Fund,50.0
264341398:1,264341398,fund_003,General Fund,50.0
264341404:1,264341404,fund_003,General Fund,101.01
264341408:1,264341408,fund_003,General Fund,10.0
264341415:1,264341415,fund_003,General Fund,101.01
264341418:1,264341418,fund_003,General Fund,121.21
264341419:1,264341419,fund_003,General Fund,121.21
264341421:1,264341421,fund_003,General Fund,101.01
264341423:1,264341423,fund_003,General Fund,101.01
264341426:1,264341426,fund_003,General Fund,121.21
264341430:1,264341430,fund_003,General Fund,121.21
264341433:1,264341433,fund_003,General Fund,121.21
264341435:1,264341435,fund_003,General Fund,101.01
264341439:1,264341439,fund_003,General Fund,101.01
264341442:1,264341442,fund_003,General Fund,121.21
264341444:1,264341444,fund_003,General Fund,101.01
264341447:1,264341447,fund_003,General Fund,121.21
264341448:1,264341448,fund_003,General Fund,121.21
264341450:1,264341450,fund_003,General Fund,101.01
264341455:1,264341455,fund_003,General Fund,101.01
264341457:1,264341457,fund_003,General Fund,121.21
264341458:1,264341458,fund_003,General Fund,101.01
264341459:1,264341459,fund_003,General Fund,121.21
264341460:1,264341460,fund_003,General Fund,101.01
264341463:1,264341463,fund_003,General Fund,101.01
264341464:1,264341464,fund_003,General Fund,101.01
264341466:1,264341466,fund_003,General Fund,101.01
264341477:1,264341477,fund_003,General Fund,41.25
264341479:1,264341479,fund_003,General Fund,41.25
264341481:1,264341481,fund_003,General Fund,41.25
264341482:1,264341482,fund_003,General Fund,41.25
264341484:1,264341484,fund_003,General Fund,41.25
264341487:1,264341487,fund_003,General Fund,41.25
264341489:1,264341489,fund_003,General Fund,41.25
264341491:1,264341491,fund_003,General Fund,41.25
264341492:1,264341492,fund_003,General Fund,41.25
264341497:1,264341497,fund_003,General Fund,41.25
264341499:1,264341499,fund_003,General Fund,41.25
264341500:1,264341500,fund_003,General Fund,41.25
264341502:1,264341502,fund_003,General Fund,41.25
264341503:1,264341503,fund_003,General Fund,41.25
264341505:1,264341505,fund_003,General Fund,41.25
264341507:1,264341507,fund_003,General Fund,41.25
264341510:1,264341510,fund_003,General Fund,41.25
264341513:1,264341513,fund_003,General Fund,50.0
264341516:1,264341516,fund_003,General Fund,102.66
264341519:1,264341519,fund_003,General Fund,50.0
264341527:1,264341527,fund_003,General Fund,102.66
264341528:1,264341528,fund_003,General Fund,102.66
264341530:1,264341530,fund_003,General Fund,102.66
264341531:1,264341531,fund_003,General Fund,102.66
264341534:1,264341534,fund_003,General Fund,50.0
264341535:1,264341535,fund_003,General Fund,102.66
264341538:1,264341538,fund_003,General Fund,50.0
264341539:1,264341539,fund_003,General Fund,102.66
264341540:1,264341540,fund_003,General Fund,50.0
264341541:1,264341541,fund_003,General Fund,50.0
264341544:1,264341544,fund_003,General Fund,50.0
264341545:1,264341545,fund_003,General Fund,102.66
264341546:1,264341546,fund_003,General Fund,50.0
264341549:1,264341549,fund_003,General Fund,50.0
264341559:1,264341559,fund_003,General Fund,51.48
264341561:1,264341561,fund_003,General Fund,256.19
264341565:1,264341565,fund_003,General Fund,51.48
264341567:1,264341567,fund_003,General Fund,205.02
264341568:1,264341568,fund_003,General Fund,51.48
264341570:1,264341570,fund_003,General Fund,102.66
264341574:1,264341574,fund_003,General Fund,102.66
264341577:1,264341577,fund_003,General Fund,102.66
264341582:1,264341582,fund_003,General Fund,51.48
264341586:1,264341586,fund_003,General Fund,102.66
264341588:1,264341588,fund_003,General Fund,102.66
264341589:1,264341589,fund_003,General Fund,51.48
264341590:1,264341590,fund_003,General Fund,102.66
264341598:1,264341598,fund_003,General Fund,205.02
264341603:1,264341603,fund_003,General Fund,51.48
264341606:1,264341606,fund_003,General Fund,50.0
264341607:1,264341607,fund_003,General Fund,50.0
264341609:1,264341609,fund_003,General Fund,50.0
264341613:1,264341613,fund_003,General Fund,50.0
264341616:1,264341616,fund_003,General Fund,50.0
264341619:1,264341619,fund_003,General Fund,50.0
264341621:1,264341621,fund_003,General Fund,50.0
264341624:1,264341624,fund_003,General Fund,50.0
264341627:1,264341627,fund_003,General Fund,50.0
264341632:1,264341632,fund_003,General Fund,50.0
264341636:1,264341636,fund_003,General Fund,50.0
264341637:1,264341637,fund_003,General Fund,50.0
264341638:1,264341638,fund_003,General Fund,50.0
264341640:1,264341640,fund_003,General Fund,50.0
264341641:1,264341641,fund_003,General Fund,50.0
264341643:1,264341643,fund_003,General Fund,50.0
264341646:1,264341646,fund_003,General Fund,50.0
264341650:1,264341650,fund_003,General Fund,50.0
264341656:1,264341656,fund_003,General Fund,50.0
264341658:1,264341658,fund_003,General Fund,50.0
264341659:1,264341659,fund_003,General Fund,50.0
264341661:1,264341661,fund_003,General Fund,50.0
264341663:1,264341663,fund_003,General Fund,50.0
264341666:1,264341666,fund_003,General Fund,50.0
264341668:1,264341668,fund_003,General Fund,50.0
264341673:1,264341673,fund_003,General Fund,10.54
264341676:1,264341676,fund_003,General Fund,10.54
264341686:1,264341686,fund_003,General Fund,10.54
264341696:1,264341696,fund_003,General Fund,10.54
264341699:1,264341699,fund_003,General Fund,10.54
264341705:1,264341705,fund_003,General Fund,10.54
264341711:1,264341711,fund_003,General Fund,10.54
264341720:1,264341720,fund_003,General Fund,10.54
264341730:1,264341730,fund_003,General Fund,10.54
264341738:1,264341738,fund_003,General Fund,10.54
264341740:1,264341740,fund_003,General Fund,10.54
264341749:1,264341749,fund_003,General Fund,10.54
264341755:1,264341755,fund_003,General Fund,10.54
264341760:1,264341760,fund_003,General Fund,10.54
264341761:1,264341761,fund_003,General Fund,10.54
264341764:1,264341764,fund_003,General Fund,10.54
264341768:1,264341768,fund_003,General Fund,10.54
264341769:1,264341769,fund_003,General Fund,10.54
264341772:1,264341772,fund_003,General Fund,10.54
264341776:1,264341776,fund_003,General Fund,10.54
264341779:1,264341779,fund_003,General Fund,10.54
264341784:1,264341784,fund_003,General Fund,10.54
264341786:1,264341786,fund_003,General Fund,10.54
264341788:1,264341788,fund_003,General Fund,10.54
264341791:1,264341791,fund_003,General Fund,10.54
264341794:1,264341794,fund_003,General Fund,10.54
264341795:1,264341795,fund_003,General Fund,10.54
264341797:1,264341797,fund_003,General Fund,10.54
264341799:1,264341799,fund_003,General Fund,10.54
264341803:1,264341803,fund_003,General Fund,10.54
264341806:1,264341806,fund_003,General Fund,10.54
264341810:1,264341810,fund_003,General Fund,10.54
264341813:1,264341813,fund_003,General Fund,10.54
264341816:1,264341816,fund_003,General Fund,10.54
264341817:1,264341817,fund_003,General Fund,10.54
264341820:1,264341820,fund_003,General Fund,10.54
264341823:1,264341823,fund_003,General Fund,10.54
264341825:1,264341825,fund_003,General Fund,10.54
264341828:1,264341828,fund_003,General Fund,10.54
264341831:1,264341831,fund_003,General Fund,10.54
264341834:1,264341834,fund_003,General Fund,10.54
264341837:1,264341837,fund_003,General Fund,205.02
264341843:1,264341843,fund_003,General Fund,205.02
264341845:1,264341845,fund_003,General Fund,102.66
264341846:1,264341846,fund_003,General Fund,102.66
264341851:1,264341851,fund_003,General Fund,205.02
264341864:1,264341864,fund_003,General Fund,101.01
264341866:1,264341866,fund_003,General Fund,101.01
264341867:1,264341867,fund_003,General Fund,41.25
264341868:1,264341868,fund_003,General Fund,102.66
264341874:1,264341874,fund_003,General Fund,41.25
264341875:1,264341875,fund_003,General Fund,101.01
264341878:1,264341878,fund_003,General Fund,41.25
264341880:1,264341880,fund_003,General Fund,41.25
264341889:1,264341889,fund_003,General Fund,101.01
264341892:1,264341892,fund_003,General Fund,41.25
264341893:1,264341893,fund_003,General Fund,41.25
264341894:1,264341894,fund_003,General Fund,41.25
264341897:1,264341897,fund_003,General Fund,41.25
264341899:1,264341899,fund_003,General Fund,101.01
264341902:1,264341902,fund_003,General Fund,41.25
264341905:1,264341905,fund_003,General Fund,404.04
264341908:1,264341908,fund_003,General Fund,200.0
264341911:1,264341911,fund_003,General Fund,41.25
264341914:1,264341914,fund_003,General Fund,41.25
264341921:1,264341921,fund_003,General Fund,102.66
264341923:1,264341923,fund_003,General Fund,100.0
264341927:1,264341927,fund_003,General Fund,202.02
264341929:1,264341929,fund_003,General Fund,307.37
264341959:1,264341959,fund_003,General Fund,184.54
264341960:1,264341960,fund_003,General Fund,307.37
264341968:1,264341968,fund_003,General Fund,307.37
264341976:1,264341976,fund_003,General Fund,200.0
264341978:1,264341978,fund_003,General Fund,200.0
264341980:1,264341980,fund_003,General Fund,200.0
264341982:1,264341982,fund_003,General Fund,200.0
264341984:1,264341984,fund_003,General Fund,200.0
264341985:1,264341985,fund_003,General Fund,200.0
264341994:1,264341994,fund_003,General Fund,200.0
264341997:1,264341997,fund_003,General Fund,200.0
264341999:1,264341999,fund_003,General Fund,200.0
264342002:1,264342002,fund_003,General Fund,200.0
264342003:1,264342003,fund_003,General Fund,200.0
264342005:1,264342005,fund_003,General Fund,200.0
264342008:1,264342008,fund_003,General Fund,200.0
264342013:1,264342013,fund_003,General Fund,200.0
264342016:1,264342016,fund_003,General Fund,200.0
264342027:1,264342027,fund_003,General Fund,200.0
264342028:1,264342028,fund_003,General Fund,200.0
264342031:1,264342031,fund_003,General Fund,200.0
264342033:1,264342033,fund_003,General Fund,200.0
264342034:1,264342034,fund_003,General Fund,200.0
264342036:1,264342036,fund_003,General Fund,200.0
264342040:1,264342040,fund_003,General Fund,200.0
264342095:1,264342095,fund_003,General Fund,100.0
264342098:1,264342098,fund_003,General Fund,100.0
264342100:1,264342100,fund_003,General Fund,100.0
264342104:1,264342104,fund_003,General Fund,100.0
264342106:1,264342106,fund_003,General Fund,100.0
264342110:1,264342110,fund_003,General Fund,100.0
264342112:1,264342112,fund_003,General Fund,100.0
264342115:1,264342115,fund_003,General Fund,100.0
264342116:1,264342116,fund_003,General Fund,100.0
264342122:1,264342122,fund_003,General Fund,100.0
264342136:1,264342136,fund_003,General Fund,338.08
264342137:1,264342137,fund_003,General Fund,205.02
264342140:1,264342140,fund_003,General Fund,350.36
264342142:1,264342142,fund_003,General Fund,265.0
264342307:1,264342307,fund_003,General Fund,20.2
264342308:1,264342308,fund_003,General Fund,20.2
264342313:1,264342313,fund_003,General Fund,20.2
264342317:1,264342317,fund_003,General Fund,20.2
264342322:1,264342322,fund_003,General Fund,20.2
264342325:1,264342325,fund_003,General Fund,20.2
264342328:1,264342328,fund_003,General Fund,20.2
264342331:1,264342331,fund_003,General Fund,20.2
264342333:1,264342333,fund_003,General Fund,20.2
264342335:1,264342335,fund_003,General Fund,20.2
264342336:1,264342336,fund_003,General Fund,20.2
264342337:1,264342337,fund_003,General Fund,20.2
264342348:1,264342348,fund_003,General Fund,20.2
264342350:1,264342350,fund_003,General Fund,20.2
264342353:1,264342353,fund_003,General Fund,20.2
264342359:1,264342359,fund_003,General Fund,20.2
264342361:1,264342361,fund_003,General Fund,20.2
264342363:1,264342363,fund_003,General Fund,20.2
264342370:1,264342370,fund_003,General Fund,20.2
264342376:1,264342376,fund_003,General Fund,20.2
264342379:1,264342379,fund_003,General Fund,20.2
264342383:1,264342383,fund_003,General Fund,20.2
264342392:1,264342392,fund_003,General Fund,20.2
264342394:1,264342394,fund_003,General Fund,20.2
264342396:1,264342396,fund_003,General Fund,20.2
264342397:1,264342397,fund_003,General Fund,20.2
264342399:1,264342399,fund_003,General Fund,20.2
264342404:1,264342404,fund_003,General Fund,20.2
264342406:1,264342406,fund_003,General Fund,20.2
264342407:1,264342407,fund_003,General Fund,20.2
264342410:1,264342410,fund_003,General Fund,20.2
264342417:1,264342417,fund_003,General Fund,20.2
264342419:1,264342419,fund_003,General Fund,20.2
264342424:1,264342424,fund_003,General Fund,20.2
264342425:1,264342425,fund_003,General Fund,20.2
264342426:1,264342426,fund_003,General Fund,20.2
264342429:1,264342429,fund_003,General Fund,20.2
264342431:1,264342431,fund_003,General Fund,20.2
264342433:1,264342433,fund_003,General Fund,20.2
264342435:1,264342435,fund_003,General Fund,20.2
264342436:1,264342436,fund_003,General Fund,20.2
